x,y,presence,depth,slope,aspect
332797.32,8374368.83,1,-4.416444778442383,51.69440856865622,301.9498951477188
332797.32,8374367.82,1,-4.374847412109375,38.00835447498886,235.42114343954103
332797.32,8374366.81,1,-4.544677734375,3.1973196037589515,249.45926708405034
332797.32,8374365.79,1,-4.252682685852051,14.437994945231774,345.4436267506643
332797.32,8374364.78,1,-4.609302043914795,11.20973824994821,277.2197023661728
332797.32,8374363.77,1,-4.410037517547607,2.4390541343289773,237.81130206191693
332797.32,8374362.76,1,-4.47794246673584,30.622877926157084,274.777363644503
332797.32,8374361.75,1,-4.743106365203857,11.864123141424402,197.01654439198435
332797.32,8374360.74,1,-4.726911544799805,27.166066460111864,217.81846201592325
332797.32,8374359.73,1,-4.627403736114502,26.579415463826322,163.58083328581083
332797.32,8374358.72,1,-4.736227989196777,33.4675179766468,262.67621820449165
332797.32,8374357.71,1,-4.690645217895508,22.514106025602025,55.18776447269175
332797.32,8374356.7,1,-4.833312034606934,6.522371621717602,233.42525112100628
332797.32,8374355.69,1,-4.708059310913086,28.770796769835826,300.27317414242117
332797.32,8374354.68,1,-4.85261869430542,36.407009631443856,17.16166828439629
332797.32,8374353.67,1,-5.208303451538086,19.80221534065165,67.18861793681826
332797.32,8374352.66,1,-5.265792369842529,18.28750412213148,178.3389623789238
332797.32,8374351.65,1,-5.904598712921143,61.567939518113114,238.16602569302367
332797.32,8374350.64,1,-6.368403911590576,33.62237958259909,276.40449542243783
332798.33,8374379.94,1,-5.733414649963379,2.345067548583576,25.233524982992495
332798.33,8374378.93,1,-5.740640640258789,30.563957247318932,66.20785091205842
332798.33,8374377.92,1,-5.930007457733154,17.1987129292686,52.702073873247016
332798.33,8374376.91,1,-5.65981388092041,18.453490510676794,25.6827516237954
332798.33,8374375.9,0,-5.476689338684082,12.558840033201703,35.09331330008838
332798.33,8374374.89,0,-5.084818363189697,15.14886201420423,18.061023336105787
332798.33,8374373.88,1,-4.714771747589111,35.73407815084753,337.7508105976691
332798.33,8374372.87,1,-4.222799777984619,13.31058034542011,274.220194507138
332798.33,8374371.86,1,-4.176497459411621,9.412280017717233,88.8252195554429
332798.33,8374370.85,1,-4.491483688354492,21.733465802978362,219.61099434856487
332798.33,8374369.84,1,-4.195298671722412,7.820994267370892,234.27228662465674
332798.33,8374368.83,1,-4.138906002044678,14.03283560483391,23.43554445749421
332798.33,8374367.82,1,-4.340117454528809,32.44477635063493,176.4896717420789
332798.33,8374366.81,1,-4.499897480010986,38.13882988139296,272.44860741234726
332798.33,8374365.79,1,-4.379416465759277,33.318804792313436,77.98833997622653
332798.33,8374364.78,1,-4.520716667175293,14.775895542463665,207.33646796197706
332798.33,8374363.77,1,-4.431863307952881,19.76926967375794,82.60046285496446
332798.33,8374362.76,1,-4.573000907897949,35.3449367599846,170.98818336587246
332798.33,8374361.75,1,-4.40279483795166,29.70760277522568,236.30037049459534
332798.33,8374360.74,1,-4.4797797203063965,12.716147093630687,71.40640114622876
332798.33,8374359.73,1,-4.431229591369629,22.551476305201426,90.1717556117549
332798.33,8374358.72,1,-4.451868534088135,30.248247117887537,148.59904159657412
332798.33,8374357.71,1,-4.601718902587891,4.352051413977023,91.1315720227761
332798.33,8374356.7,1,-4.498157024383545,24.151379686384043,141.7895653692587
332798.33,8374355.69,1,-4.726471424102783,9.848479193010636,251.88169373847524
332798.33,8374354.68,1,-4.616983890533447,33.78649711034613,301.7245284742851
332798.33,8374353.67,1,-4.909592151641846,25.351204581660518,193.83559352507487
332798.33,8374352.66,1,-5.053638935089111,14.792129169374503,141.49579464847946
332798.33,8374351.65,1,-5.022049427032471,39.27023036929666,271.7870234605793
332798.33,8374350.64,1,-5.635579586029053,31.567621740308365,231.3841928920372
332798.33,8374349.63,1,-5.787254810333252,24.32909812575758,275.030961275156
332798.33,8374348.62,1,-5.676051139831543,16.868110990182277,35.285023405548884
332798.33,8374347.61,1,-6.726816177368164,46.98769036110669,138.85989655238794
332799.34,8374380.95,1,-5.736032009124756,15.457022836003912,83.90035532578135
332799.34,8374379.94,1,-5.819164752960205,35.27279528420378,152.20195867685246
332799.34,8374378.93,1,-5.722995281219482,42.079816542443325,52.93361094096264
332799.34,8374377.92,1,-6.160730838775635,26.383593352543866,23.836814392248336
332799.34,8374376.91,1,-5.869879245758057,27.698441634102462,82.65878527165026
332799.34,8374375.9,0,-5.7418999671936035,34.723963675203485,30.00643123013631
332799.34,8374374.89,0,-5.245682239532471,18.599238740162487,25.63284323714155
332799.34,8374373.88,1,-5.017694473266602,43.62473159052374,354.2111284090325
332799.34,8374372.87,1,-4.369822978973389,22.335769189761248,63.52159850445974
332799.34,8374371.86,1,-4.400248050689697,27.17072908543317,242.55659229032108
332799.34,8374370.85,1,-4.2457380294799805,8.37266382985143,120.40412739988058
332799.34,8374369.84,1,-4.297309875488281,5.285305503099508,181.476825057649
332799.34,8374368.83,1,-4.6337571144104,32.34145376491292,139.144159015029
332799.34,8374367.82,1,-4.639689922332764,9.576429080524557,139.2656883660448
332799.34,8374366.81,1,-4.413443088531494,9.845746685433124,114.1535540502349
332799.34,8374365.79,1,-4.457901954650879,13.342307933899015,344.0973367401594
332799.34,8374364.78,1,-4.314951419830322,34.30926008609365,332.9890311179515
332799.34,8374363.77,1,-4.313048362731934,11.008347779463632,267.62977277638896
332799.34,8374362.76,1,-4.400903224945068,23.371223165011347,218.51395707652307
332799.34,8374361.75,1,-4.282233715057373,12.24303411915874,169.85095434948047
332799.34,8374360.74,1,-4.629228115081787,12.028603251372077,46.36690027594975
332799.34,8374359.73,1,-4.312430381774902,14.409132910238437,287.29412980181365
332799.34,8374358.72,1,-4.730178356170654,14.851752782068516,244.4044530175648
332799.34,8374357.71,1,-4.371480464935303,39.67802571833873,316.57415169511177
332799.34,8374356.7,1,-4.518699645996094,2.8720828461231878,270.2283800215342
332799.34,8374355.69,1,-4.515933513641357,13.633856630216616,214.51820376382364
332799.34,8374354.68,1,-4.478978157043457,4.6745796095454715,265.4863292900392
332799.34,8374353.67,1,-4.556889533996582,25.61162267104541,274.94005061584164
332799.34,8374352.66,1,-4.61846923828125,28.85562914648501,221.91025180668146
332799.34,8374351.65,1,-5.043977737426758,14.013846008309663,59.88472339340834
332799.34,8374350.64,1,-5.182634353637695,21.096833814957343,225.48184082008564
332799.34,8374349.63,1,-5.585777282714844,43.05809442760367,181.27490081780778
332799.34,8374348.62,1,-6.271716594696045,58.7985360674096,179.61389369185815
332799.34,8374347.61,0,-7.490433692932129,56.11497936172542,123.80148349328817
332800.34,8374381.96,1,-5.348548889160156,14.839448600677253,35.70509360665852
332800.34,8374380.95,1,-5.658515930175781,13.298984327694932,181.92447567002833
332800.34,8374379.94,1,-5.947503566741943,18.00219549375284,181.17616831142658
332800.34,8374378.93,1,-6.199281692504883,2.8488163836808016,270.80229026004145
332800.34,8374377.92,1,-6.298896312713623,24.59581189935275,107.01424197592969
332800.34,8374376.91,0,-6.299464702606201,9.946721020577824,43.80274183347722
332800.34,8374375.9,0,-6.077816963195801,31.673529995655905,71.92642213562468
332800.34,8374374.89,0,-5.6131181716918945,9.853306097323943,21.7203350075363
332800.34,8374373.88,0,-4.567764759063721,25.265658201927796,317.6352930073074
332800.34,8374372.87,1,-4.305698871612549,29.107845854680708,272.0653085418788
332800.34,8374371.86,1,-4.542080879211426,5.093487594102812,202.07198773650677
332800.34,8374370.85,1,-4.322958469390869,30.162344434742252,340.1814352011096
332800.34,8374369.84,1,-4.380191326141357,17.91174666119513,152.62298583616754
332800.34,8374368.83,1,-4.550708293914795,15.577230604562976,283.25047348271926
332800.34,8374367.82,1,-4.285439491271973,20.187679303957815,220.02588684055806
332800.34,8374366.81,1,-4.35692834854126,14.714124496179062,282.0743844910965
332800.34,8374365.79,1,-4.2906270027160645,23.58601668955379,266.70968647926276
332800.34,8374364.78,1,-4.264068603515625,45.60906420415341,89.80757891368032
332800.34,8374363.77,1,-4.317792892456055,10.031285830313093,142.42830035689227
332800.34,8374362.76,1,-4.194345474243164,1.5899794882251905,178.22434659456505
332800.34,8374361.75,1,-4.333273887634277,28.18569970779102,213.12902481442723
332800.34,8374360.74,1,-4.362860202789307,23.138730965712554,324.0862861441694
332800.34,8374359.73,1,-4.807478904724121,24.377474218723105,299.0312825557077
332800.34,8374358.72,1,-4.352112293243408,12.155695321063764,199.54430427175083
332800.34,8374357.71,1,-4.528659343719482,20.014648240594003,292.3299247260027
332800.34,8374356.7,1,-4.7505083084106445,28.691666391943016,77.2259296695568
332800.34,8374355.69,1,-4.408695697784424,20.559802674078522,248.5192899576337
332800.34,8374354.68,1,-4.470390796661377,1.8765456485389913,55.155067882643316
332800.34,8374353.67,1,-4.510695457458496,23.14074259117024,139.57192965279822
332800.34,8374352.66,1,-4.849600791931152,12.893185288470127,202.53535889930475
332800.34,8374351.65,1,-4.9818644523620605,13.28371540290974,185.12114253361892
332800.34,8374350.64,1,-5.154864311218262,3.0377582359759674,228.9533418931566
332800.34,8374349.63,1,-6.01222038269043,42.95542727001246,149.28726017646855
332800.34,8374348.62,0,-6.7273664474487305,56.592185985209845,123.50590517499721
332801.34,8374382.97,1,-5.440650939941406,6.8983827880348905,347.144154774418
332801.34,8374381.96,1,-5.575681686401367,20.82080970578797,190.38384494479357
332801.34,8374380.95,1,-5.9002885818481445,42.870021648472274,86.34654688795416
332801.34,8374379.94,1,-6.018144607543945,32.21002287678186,139.26143371303178
332801.34,8374378.93,1,-6.402288436889648,34.47256784391502,151.30891251924385
332801.34,8374377.92,0,-6.642661094665527,9.391536803895816,99.49348357489052
332801.34,8374376.91,0,-6.653842926025391,12.876798131196425,24.496437875016504
332801.34,8374375.9,0,-6.552820682525635,27.865486879625518,49.73309215377763
332801.34,8374374.89,0,-6.196086883544922,23.96288140860716,49.257143399087255
332801.34,8374373.88,0,-5.566635608673096,68.72150849060446,36.42017437757381
332801.34,8374372.87,1,-4.71505880355835,15.176932035448939,296.44720953487246
332801.34,8374371.86,1,-4.592292785644531,6.221105445680018,24.129108791024365
332801.34,8374370.85,1,-4.750949859619141,22.68496453842032,254.5197798185538
332801.34,8374369.84,1,-4.399471759796143,15.208326936840963,20.147388347750393
332801.34,8374368.83,1,-4.214935779571533,8.213531728345334,145.09403877164385
332801.34,8374367.82,1,-4.539859771728516,24.160643703915405,359.02831751790774
332801.34,8374366.81,1,-4.268432140350342,12.112819176537945,282.51249732860083
332801.34,8374365.79,1,-4.324857711791992,9.591558567830067,349.20662200800405
332801.34,8374364.78,1,-4.3388471603393555,8.903354576353864,207.87112516742795
332801.34,8374363.77,1,-4.253473281860352,7.37876416563549,336.37254753964936
332801.34,8374362.76,1,-4.561559677124023,28.882205925427726,104.57446066213032
332801.34,8374361.75,1,-4.36969518661499,12.557426435819217,226.2796920936505
332801.34,8374360.74,1,-4.413454055786133,6.566930062646871,206.51304480614064
332801.34,8374359.73,1,-4.378330230712891,39.85482573786122,49.67032698128731
332801.34,8374358.72,1,-4.373178005218506,7.284104423608929,230.37253642208324
332801.34,8374357.71,1,-4.3600006103515625,25.350643785721978,127.44841527669072
332801.34,8374356.7,1,-4.419215202331543,10.299419287346597,135.5227867881195
332801.34,8374355.69,1,-4.363609790802002,40.37203385573102,196.9606418538206
332801.34,8374354.68,1,-4.630423545837402,2.7680061894502246,276.26686856420304
332801.34,8374353.67,1,-4.751218795776367,15.096421655337995,286.0514831182164
332801.34,8374352.66,1,-4.9505228996276855,18.274836575162134,178.9554480959717
332801.34,8374351.65,1,-5.247372150421143,4.9760241362725255,85.88149105664095
332801.34,8374350.64,1,-5.175555229187012,73.38937992794496,140.7480878457713
332801.34,8374349.63,0,-6.773706436157227,40.97529738115223,247.39101621513717
332801.34,8374348.62,0,-7.3392014503479,17.140871250314632,226.84796620458206
332802.36,8374382.97,1,-5.365562438964844,21.221556921991155,131.3861767399335
332802.36,8374381.96,1,-5.597806930541992,41.01366684794843,137.14565773085894
332802.36,8374380.95,1,-6.206925868988037,27.907238258772743,137.51228107192642
332802.36,8374379.94,1,-6.605288505554199,28.835233554881732,173.9744126541896
332802.36,8374378.93,0,-6.939611434936523,14.442167412391104,123.5858210442545
332802.36,8374377.92,0,-6.918945789337158,22.179127853153563,101.5432406986532
332802.36,8374376.91,0,-6.875917434692383,14.817046331313419,123.51918282089731
332802.36,8374375.9,0,-6.932382106781006,26.34254396557684,60.91286565763938
332802.36,8374374.89,0,-6.544536113739014,31.651996423739753,65.4209114600488
332802.36,8374373.88,0,-5.707691669464111,65.97194281510437,4.011148952064696
332802.36,8374372.87,1,-4.822829723358154,43.53017672461118,21.087797324557684
332802.36,8374371.86,1,-4.470444202423096,9.049307743820636,340.5948152402988
332802.36,8374370.85,1,-4.4628777503967285,29.068419940275714,162.49660761724033
332802.36,8374369.84,1,-4.2932963371276855,8.054440292892355,273.79906508885534
332802.36,8374368.83,1,-4.276046276092529,10.042368372460057,13.317760892501743
332802.36,8374367.82,1,-4.296593189239502,15.976319141721316,134.33904291504163
332802.36,8374366.81,1,-4.230103969573975,5.464039415846179,227.70551335971868
332802.36,8374365.79,1,-4.5690765380859375,19.40669343922018,328.03041731785913
332802.36,8374364.78,1,-4.427002906799316,4.44112569665931,255.29065678270925
332802.36,8374363.77,1,-4.368754863739014,9.572767559344397,298.5212504513539
332802.36,8374362.76,1,-4.350481986999512,11.460320054373351,136.50304882294796
332802.36,8374361.75,1,-4.334243297576904,19.47284689723196,134.2158723222502
332802.36,8374360.74,1,-4.334099769592285,11.11270167094158,240.88149456397232
332802.36,8374359.73,1,-4.525223731994629,15.695532823115151,261.014490656969
332802.36,8374358.72,1,-4.66876745223999,19.276924811166566,24.359441272442933
332802.36,8374357.71,1,-4.452611446380615,13.886231903003127,189.09123721173307
332802.36,8374356.7,1,-4.488245010375977,15.571123184941575,233.93590512034677
332802.36,8374355.69,1,-4.292157173156738,3.4650515287713355,312.8271375386005
332802.36,8374354.68,1,-4.517237663269043,15.62052942995213,259.12676762734895
332802.36,8374353.67,1,-4.678470611572266,36.48193936700917,146.11188238060333
332802.36,8374352.66,1,-5.182704925537109,14.183404703999695,217.31185097955495
332802.36,8374351.65,1,-5.182260513305664,22.30789487653012,159.72125300068475
332802.36,8374350.64,1,-6.968811988830566,37.19910686400384,190.64121814621072
332802.36,8374349.63,1,-7.478047847747803,23.27307357218349,159.64039276430998
332803.36,8374383.98,1,-5.6557440757751465,36.249535102273846,151.4275992349137
332803.36,8374382.97,1,-5.8454484939575195,22.41934284468561,183.75526257652024
332803.36,8374381.96,1,-6.244672775268555,26.880273781896786,123.1612794349661
332803.36,8374380.95,1,-6.475975036621094,34.58616211067519,108.69727073842485
332803.36,8374379.94,0,-7.062031269073486,25.131105513485995,110.2771079688229
332803.36,8374378.93,0,-7.128015518188477,7.136539200364548,125.42825368856106
332803.36,8374377.92,0,-7.143161773681641,4.34080078725382,100.8666395776801
332803.36,8374376.91,0,-7.1351799964904785,17.338511392422486,103.52602010142323
332803.36,8374375.9,0,-7.029961109161377,24.0420393511885,93.73567986491105
332803.36,8374374.89,0,-6.959883689880371,18.670838711869873,74.87019030279487
332803.36,8374373.88,0,-6.190413475036621,58.28702800756443,16.779860816403215
332803.36,8374372.87,1,-5.149748802185059,39.20137987394464,358.9840064053216
332803.36,8374371.86,1,-4.579713344573975,35.17606687860075,266.4124701351194
332803.36,8374370.85,1,-4.36378812789917,24.699451610964047,106.78252566400879
332803.36,8374369.84,1,-4.578503608703613,27.29360754734787,303.3773307234986
332803.36,8374368.83,1,-4.4833550453186035,18.985140229853574,31.8268125749293
332803.36,8374367.82,1,-4.371835708618164,10.208878093988188,130.1011594811896
332803.36,8374366.81,1,-4.555715560913086,10.79316150185665,209.8884657417727
332803.36,8374365.79,1,-4.663540363311768,42.59758574075658,143.1729048169299
332803.36,8374364.78,1,-4.428348541259766,18.12111677235014,74.90411690636307
332803.36,8374363.77,1,-4.3297905921936035,5.377422549516394,39.32190258184029
332803.36,8374362.76,1,-4.47268533706665,29.234485596533883,24.558448963797858
332803.36,8374361.75,1,-4.536013126373291,14.302320792704647,120.33636323755506
332803.36,8374360.74,1,-4.245162487030029,18.600860232063877,304.55311727512566
332803.36,8374359.73,1,-4.3328776359558105,31.204366251989068,252.11699176127908
332803.36,8374358.72,1,-4.457987308502197,11.679367292912262,339.0283782978784
332803.36,8374357.71,1,-4.416268348693848,24.07543318570184,135.27201708857137
332803.36,8374356.7,1,-4.473272800445557,10.319956268628246,218.43781682508776
332803.36,8374355.69,1,-4.3363261222839355,6.969511336183492,134.10865627770903
332803.36,8374354.68,1,-4.534909725189209,10.834293099388344,58.22324485638915
332803.36,8374353.67,1,-5.026909828186035,51.123846600791495,209.39901486067592
332803.36,8374352.66,1,-5.178619384765625,27.442590074062274,256.22998146754003
332803.36,8374351.65,1,-5.262763500213623,38.08685151064494,215.79133759365902
332803.36,8374350.64,1,-6.289374351501465,44.17204409167083,173.3781294548222
332803.36,8374349.63,1,-7.165836334228516,32.93631391057105,212.98196428970803
332804.37,8374384.99,1,-5.788555145263672,38.45942954014386,116.52359467547171
332804.37,8374383.98,1,-5.623143196105957,18.166281786394936,278.7286353355167
332804.37,8374382.97,1,-5.838913917541504,6.735311437764369,322.93762711574345
332804.37,8374381.96,1,-6.198639869689941,43.39137990401536,198.748218923847
332804.37,8374380.95,1,-7.118948459625244,35.959143589114085,144.3588665728657
332804.37,8374379.94,0,-7.226186752319336,6.159067405551164,86.2013136638021
332804.37,8374378.93,0,-7.2293267250061035,5.471663243728982,92.11820661104375
332804.37,8374377.92,0,-7.220998287200928,4.061371010879209,92.10908020592883
332804.37,8374376.91,0,-7.228496551513672,3.448456319746591,101.643813318009
332804.37,8374375.9,0,-7.257182598114014,2.4401482029331687,160.2418106873946
332804.37,8374374.89,0,-7.281552791595459,7.799563194094199,96.33157390990579
332804.37,8374373.88,0,-6.616141319274902,64.84519128625196,31.725873235886667
332804.37,8374372.87,0,-5.293097019195557,31.877422602749085,57.546981248164286
332804.37,8374371.86,1,-5.244261741638184,44.62361684571263,59.18868981524203
332804.37,8374370.85,1,-4.540275573730469,21.50857231868221,64.78416047955986
332804.37,8374369.84,1,-4.527477741241455,37.442687633706896,98.34194295346751
332804.37,8374368.83,1,-4.403241157531738,35.49622458504861,324.339386755693
332804.37,8374367.82,1,-4.4801225662231445,29.690315618998913,4.643076058236456
332804.37,8374366.81,1,-4.477962970733643,11.913217790085978,240.37849716095656
332804.37,8374365.79,1,-4.399166584014893,37.88869615690431,302.8357579503094
332804.37,8374364.78,1,-4.576213836669922,24.701779764577996,229.9231249220665
332804.37,8374363.77,1,-4.370574951171875,36.14508783133872,94.70137682808937
332804.37,8374362.76,1,-4.571205139160156,34.3079146465974,155.5080223040581
